Age_Days,Employed_Days,Credit_Amount,Loan_Annuity,Child_Count,Score_Source,Client_Gender,Car_Owned,House_Own,Client_Education,Client_Income,Default
14241,2781,481447,10429,1,0.7661195603147837,Male,1,1,Secondary,78823,1
16850,6859,77909,19790,3,0.3884822215296843,Female,1,0,Post Graduate,56782,1
14302,649,238644,1637,1,0.817438082995138,Female,0,0,Graduate,32090,1
17974,2347,207541,18333,1,0.2384705122550465,Male,1,0,Post Graduate,37161,0
20034,4490,182385,11096,3,0.8586696348812544,Male,0,1,Secondary,26894,0
17509,3278,451063,4587,4,0.5925229545116354,Female,1,1,Post Graduate,56300,0
8631,5455,493438,2111,0,0.6611443749413932,Male,1,0,Secondary,54665,0
19836,2640,191002,9367,2,0.4573826657754472,Female,1,1,Graduate,49552,0
11561,3801,53285,1722,1,0.7473959998577422,Male,1,0,Post Graduate,75288,0
14948,2561,435781,5866,1,0.3165963750590842,Female,0,0,Graduate,68650,1
16850,3249,85863,11139,2,0.23423827769494093,Male,1,1,Post Graduate,64645,1
12415,6539,197776,18086,0,0.47686186017529,Female,1,1,Post Graduate,49356,0
11937,370,461921,3128,1,0.7975869997867275,Male,1,1,Graduate,52184,0
12154,857,181627,10118,2,0.7284487856463862,Male,1,1,Graduate,60817,0
10477,4886,71323,3517,1,0.5620091793422706,Male,1,1,Post Graduate,44633,1
15030,4753,383112,18533,4,0.6004964230157475,Male,1,1,Post Graduate,58720,0
17620,6879,103915,15228,4,0.2909249784091288,Male,0,0,Post Graduate,76301,1
9480,5488,421687,15179,1,0.7884770560323076,Female,1,1,Graduate,34640,1
12192,383,191691,19262,1,0.7508717780749379,Male,0,0,Secondary,61857,0
14343,6205,253462,10675,4,0.65952927572086,Male,0,0,Graduate,15765,1
7437,3877,309990,1309,1,0.5263337254302569,Male,0,0,Post Graduate,90997,1
13627,2552,420644,4952,0,0.8751214877956588,Male,0,1,Post Graduate,90872,0
10772,4334,464441,14871,0,0.8153223803135297,Female,1,0,Graduate,40761,1
12749,4290,423410,10692,3,0.651101345460233,Female,1,1,Post Graduate,47742,0
10132,2725,338883,1015,0,0.46026069840210154,Female,1,1,Post Graduate,11383,0
10879,4034,490924,17989,1,0.6326155950770587,Male,0,1,Post Graduate,73235,0
13271,3293,178041,17005,1,0.6028086485714658,Male,1,1,Post Graduate,25458,0
18523,6204,103019,15278,2,0.47596939148444145,Male,0,1,Post Graduate,12435,1
11464,5248,257226,15817,0,0.4146717801816533,Male,0,0,Secondary,38736,1
18085,7133,283169,10759,4,0.48490755456612566,Male,1,1,Graduate,39992,0
15241,6828,57373,16664,4,0.6017379842233785,Female,0,0,Graduate,67566,1
21688,6111,216353,7412,3,0.4996943912977661,Female,0,1,Graduate,50692,1
12869,4251,70187,11196,2,0.3845021417409687,Female,0,1,Secondary,33442,0
11600,3988,380007,9507,4,0.732674322432566,Male,0,1,Secondary,33700,0
13569,922,147927,5820,3,0.572027247170189,Female,1,0,Graduate,92361,0
11118,2915,288185,8835,0,0.24737261425791998,Female,0,0,Graduate,37763,0
19630,2950,396229,2849,2,0.45782155393828783,Male,0,0,Graduate,57556,0
19315,5705,167996,14587,2,0.8194394200483954,Female,0,0,Post Graduate,77903,0
19534,3046,89220,2953,1,0.7286655718399664,Male,1,1,Secondary,14865,1
9206,974,442647,13731,0,0.42627274876080495,Male,1,1,Secondary,51842,1
13554,1230,57642,7840,2,0.8567282064311563,Male,0,0,Post Graduate,49927,0
8060,2435,129971,6066,3,0.2536220358507471,Male,1,0,Secondary,59602,1
15130,1814,105556,3415,4,0.8728642927245323,Male,1,0,Graduate,80734,0
14650,2934,476976,3389,0,0.3719935647392729,Female,1,0,Secondary,41076,0
13538,4933,350336,17211,0,0.2063659262116935,Male,1,1,Post Graduate,82822,0
13390,6103,447597,1763,2,0.5036656255628287,Male,0,1,Graduate,29734,0
18937,1363,277655,18199,2,0.45127930078090606,Female,0,1,Secondary,12829,1
13331,3940,462774,7255,2,0.5773623036447557,Male,1,0,Graduate,11915,1
14987,6483,342926,18261,3,0.7577410023988917,Male,1,0,Secondary,49980,1
16391,203,316926,8173,1,0.7897015615053129,Female,1,1,Graduate,19440,1
19947,160,272489,11518,2,0.48086099972818425,Female,1,0,Post Graduate,14819,1
18439,4487,235784,11252,1,0.5008920205944452,Male,1,0,Post Graduate,83415,1
17211,768,286836,13447,1,0.3037244112306316,Female,1,0,Secondary,42225,0
15772,3748,200534,16089,0,0.23328332621681447,Male,1,1,Secondary,20334,1
18758,6718,372174,10395,4,0.6488504931645173,Female,0,0,Graduate,93128,1
9187,2581,249591,13067,4,0.2451063378868846,Female,0,1,Post Graduate,79656,1
10566,1093,368555,6287,3,0.7136810835950191,Male,1,0,Graduate,86093,1
7966,7036,236278,14461,3,0.5773631015155732,Male,1,0,Post Graduate,12961,1
11488,4500,147469,14402,4,0.3390080847582584,Male,0,1,Graduate,88385,1
7971,607,96950,8433,4,0.5776660604588547,Female,0,1,Graduate,96696,0
17461,5710,445739,12284,0,0.3280984016214692,Female,1,1,Graduate,42545,1
19648,1540,190749,5826,0,0.5071160452572884,Female,0,1,Secondary,85875,1
14077,2875,256900,4664,4,0.7596922213695603,Male,0,0,Post Graduate,61569,1
18614,3191,196161,11528,2,0.5233435053874462,Female,1,0,Secondary,11616,0
14870,1837,447797,1497,2,0.3040895228082838,Male,0,1,Secondary,84447,0
15256,689,455123,8641,0,0.7066800772760615,Male,1,1,Graduate,63834,0
12424,3759,448825,5643,1,0.3307378913890062,Female,0,0,Post Graduate,35549,0
12885,2949,232225,6056,4,0.7169849120590766,Female,1,0,Secondary,82361,1
20191,5336,362683,1131,3,0.5355466024510833,Female,0,0,Graduate,28230,1
12077,2103,487359,6443,2,0.5176192313660111,Female,0,1,Post Graduate,60618,1
11200,365,72936,18241,1,0.7960045265002322,Female,1,1,Post Graduate,18882,0
13977,5818,362326,14443,2,0.696022467038468,Male,0,0,Secondary,91844,1
21016,3575,423403,9712,1,0.2230375578684575,Female,0,1,Graduate,54808,0
14281,4550,280596,9221,4,0.40732202022112163,Male,1,0,Secondary,32500,1
13676,4199,145042,16660,4,0.8096444625949291,Female,0,1,Post Graduate,91410,1
7823,4172,325307,7147,4,0.21282831798163906,Female,0,1,Secondary,19333,1
9693,4325,307758,12588,0,0.5816774123833792,Male,1,0,Graduate,63383,0
18609,6033,227129,5604,1,0.7094779684217607,Female,1,0,Post Graduate,76513,1
9893,2378,193609,10452,3,0.6352992598392031,Female,1,1,Graduate,36810,0
17460,1205,72419,18942,3,0.7323725414731055,Male,1,0,Graduate,35117,1
20689,4988,485794,17399,4,0.707984294240322,Male,1,1,Post Graduate,82258,1
17245,3839,256063,4605,3,0.6844214866071794,Female,1,0,Graduate,91206,1
21424,5669,171211,14284,2,0.7750779026479564,Female,1,0,Graduate,23217,1
14540,2735,434906,2607,1,0.6519834679146768,Female,1,1,Graduate,51770,1
14237,6170,255671,12709,1,0.48169294597988743,Male,0,0,Post Graduate,96427,1
17788,3347,50834,3016,1,0.5303363769402113,Female,0,1,Graduate,55272,1
13490,1675,344358,4574,2,0.7017073478770153,Female,1,1,Secondary,80461,0
12540,298,274006,14541,0,0.8134142207667556,Female,0,1,Secondary,93053,1
17753,956,304870,8274,2,0.39055316058784295,Male,1,1,Graduate,71724,1
17778,6942,302358,10935,1,0.43945375717974955,Female,0,0,Secondary,25218,1
20667,1114,52413,16748,1,0.8515175774536887,Male,0,1,Secondary,47633,0
13793,6623,59505,7406,1,0.6049582546866117,Male,1,1,Post Graduate,99689,1
19694,6716,301753,12826,3,0.32527327199450073,Male,0,1,Graduate,51528,1
10178,2505,414946,18472,0,0.664586597238668,Male,0,0,Post Graduate,62152,0
11443,1474,183177,2361,2,0.8935335088775658,Male,0,1,Graduate,19513,1
10944,4460,249176,5473,1,0.7764174951292799,Female,1,1,Secondary,50434,1
11732,7002,440447,8319,4,0.7220187955859818,Male,0,0,Post Graduate,98624,1
20637,5794,164897,9667,0,0.3456326579863884,Female,0,1,Post Graduate,53704,1
20868,4446,108408,10481,4,0.813297849278805,Female,1,1,Secondary,88353,0
17547,3726,218751,9520,0,0.5680521904748825,Male,0,0,Secondary,82901,1
20212,3471,166908,18570,1,0.822503015450369,Male,0,1,Graduate,70922,1
21478,6396,295993,4536,0,0.43087948059741554,Male,0,1,Graduate,60293,0
8576,2828,280168,2773,0,0.24343573684480294,Male,0,0,Secondary,96519,0
13111,6000,129731,11255,1,0.5331831780618222,Female,1,0,Secondary,65272,0
18258,2850,377275,3558,4,0.3888863233725144,Female,1,0,Post Graduate,80368,0
7602,5107,376424,6079,4,0.7006605028434088,Male,1,1,Post Graduate,18670,0
7938,2506,327906,15341,3,0.8699745869992226,Male,0,1,Graduate,37809,0
7355,3770,167798,10981,4,0.6836819058060948,Female,1,0,Post Graduate,28069,1
20313,2964,166854,4524,4,0.8208537507964424,Female,0,1,Secondary,90702,1
16017,4594,287902,9998,0,0.5171168095208445,Male,0,0,Secondary,15459,1
20061,949,370847,14697,3,0.7401485160367112,Female,1,1,Secondary,38476,1
19615,6090,113079,14606,1,0.7901304056701923,Female,1,0,Secondary,72289,1
15450,6142,71577,14429,1,0.6976129393084797,Female,1,0,Graduate,37177,0
9425,4603,313358,17039,2,0.5554441002486952,Male,0,0,Secondary,13423,1
18779,5423,398483,8140,3,0.6381062767307576,Male,0,1,Secondary,71001,1
7664,6644,360258,9785,0,0.6903548969752162,Female,0,0,Secondary,30360,0
14109,2850,375374,15901,2,0.37715908225499883,Male,0,0,Secondary,76934,1
11921,6741,214052,4280,2,0.7667054826404893,Female,1,1,Graduate,40232,0
20923,165,117194,3212,1,0.8652271772770912,Female,1,0,Graduate,54940,0
20470,3486,162333,16213,4,0.5256675206259551,Male,0,1,Post Graduate,15361,0
12426,2509,87792,9078,0,0.6907470281769141,Male,0,0,Graduate,11401,0
12422,919,95807,16936,3,0.7159181340532477,Female,1,0,Graduate,76948,0
8946,113,437410,17997,2,0.6635732832650362,Male,1,0,Graduate,32814,0
8218,3504,465517,15274,0,0.5829805758300448,Male,0,0,Post Graduate,13230,0
10097,991,186213,1868,1,0.8171535682023674,Male,1,0,Secondary,48824,0
13806,6047,154292,18195,2,0.514248696488226,Male,0,0,Post Graduate,60416,1
13170,6350,172984,17042,2,0.24277206954062253,Female,0,0,Secondary,91715,1
8831,3839,63777,16407,1,0.7911894629985121,Female,0,1,Graduate,69989,0
15472,1258,88346,17254,1,0.6717868906215855,Male,0,0,Secondary,81812,0
10645,3426,366847,2744,1,0.7944810385497525,Female,1,1,Post Graduate,75291,0
14973,514,144977,3256,0,0.296983209711286,Male,1,1,Secondary,68876,1
14249,5327,359963,12859,0,0.22152705835680145,Male,0,1,Secondary,65572,1
14182,4804,471685,6423,0,0.8540621782677509,Male,0,1,Graduate,97304,1
9206,3196,184917,6089,4,0.303409814095402,Female,0,1,Secondary,98668,0
10386,6281,422330,7608,2,0.7667566324493162,Female,0,1,Secondary,72096,0
20803,4434,73290,10717,0,0.776246959526445,Female,0,0,Graduate,85111,1
15452,2584,424695,18853,4,0.6960936403843021,Male,1,0,Post Graduate,83367,0
13050,67,473915,18897,2,0.2918835477650097,Female,0,0,Graduate,59818,1
20072,1596,225324,5876,0,0.6671790371925652,Female,1,0,Secondary,73623,1
17567,5660,410826,18835,1,0.822360608328806,Male,0,0,Graduate,78348,1
16205,4478,184365,4007,3,0.49787215136061824,Male,0,1,Graduate,45243,0
8362,18,430161,15325,0,0.4894617980650192,Male,0,1,Secondary,33357,0
9276,2730,169496,4124,3,0.5100008167055934,Male,0,1,Post Graduate,78636,1
8596,3521,369233,2753,0,0.25759032347334454,Female,1,0,Graduate,95321,1
20842,6217,459824,18996,1,0.8244178983209813,Female,1,0,Post Graduate,47783,0
13529,572,440857,4275,3,0.8084280047863572,Male,1,0,Graduate,61703,1
14941,7082,247345,9747,4,0.8985365252532003,Male,0,0,Secondary,98557,0
7425,5395,328763,13443,1,0.6096281990488894,Male,1,1,Secondary,74882,0
11932,7215,128006,19433,3,0.72583414551597,Male,0,1,Graduate,75923,1
13588,2258,296471,1824,3,0.3418703344151133,Female,0,0,Graduate,32248,1
10896,2902,268980,14880,1,0.6672701727569186,Male,1,1,Graduate,74748,1
18775,6039,326923,12041,1,0.6548129941301735,Male,0,0,Secondary,41454,1
13468,650,494256,2081,1,0.8308461150891286,Female,0,0,Graduate,88728,0
17095,5741,275902,12517,2,0.7815549059873519,Male,1,0,Secondary,12380,1
14861,5089,499541,17876,4,0.8569265238324342,Male,1,1,Graduate,47103,0
15558,6838,333774,5764,0,0.8081834308911253,Male,0,1,Secondary,10743,0
7532,2587,417719,9266,3,0.8080857264291963,Male,1,1,Graduate,50124,0
17648,3262,165436,12183,0,0.2446063286821028,Male,1,0,Post Graduate,23128,1
16661,1338,193250,17712,1,0.7921733668871691,Female,1,0,Post Graduate,89102,0
17650,4996,463151,13877,4,0.6252348761521827,Female,0,0,Secondary,60220,0
13671,3634,490474,10982,4,0.46631111623617283,Female,0,1,Graduate,68352,1
11506,5780,334928,9968,2,0.23956023707164364,Female,1,0,Post Graduate,55653,1
16985,2827,204099,15639,1,0.6743716423376327,Male,0,0,Graduate,56072,0
21669,5681,424311,5674,3,0.4297412253763322,Male,0,1,Graduate,51302,1
20210,6019,117359,5316,2,0.5274433854902243,Male,1,0,Graduate,87011,1
15243,5877,253460,16314,1,0.677209905938594,Male,1,1,Post Graduate,92550,0
19499,5232,390752,10695,2,0.8382421829169,Male,1,1,Secondary,41898,1
14191,2217,327255,16814,0,0.7778058409234989,Male,0,0,Post Graduate,27889,1
14038,3539,213384,9379,1,0.5154179903725199,Female,0,0,Secondary,20952,0
9772,6040,310393,2214,3,0.47144821021246525,Male,0,0,Post Graduate,55985,0
18152,1037,336305,12638,3,0.3678458171908332,Male,0,0,Graduate,61977,1
21129,5834,431064,11713,1,0.4606987258231778,Female,1,1,Graduate,84106,1
10039,4383,416967,16977,2,0.2777324711043288,Female,1,1,Graduate,70139,0
12701,3978,437158,13071,4,0.8797738558553281,Male,1,1,Post Graduate,18897,1
9061,6332,180466,4136,1,0.6017422107717052,Female,1,1,Post Graduate,28798,0
19006,2961,379457,7618,3,0.289464089956649,Female,1,1,Secondary,15656,1
17467,3226,231446,6265,0,0.446964206486134,Male,0,1,Post Graduate,35346,0
17854,5686,467230,8965,3,0.5829274005344591,Male,1,1,Secondary,22193,1
8176,6837,130308,10597,4,0.5730199456486087,Female,0,0,Post Graduate,15147,0
21577,5841,358533,9708,3,0.22485235810304266,Female,0,0,Graduate,87192,1
11112,7031,291235,7569,4,0.8655887239603779,Female,1,0,Post Graduate,23429,1
18940,6614,461377,18875,1,0.3927629770324612,Female,0,0,Graduate,52191,1
16804,1098,157800,6213,3,0.21132926825232384,Female,0,0,Post Graduate,93366,1
8760,2324,450706,12881,2,0.25351080626519773,Female,1,0,Secondary,38764,1
18201,939,431691,5228,2,0.6061364322735838,Male,0,1,Post Graduate,73628,0
17816,3716,288269,5409,3,0.2964498644725678,Male,1,0,Graduate,12402,0
9033,3414,74502,1590,3,0.22920735499745232,Female,1,0,Post Graduate,15642,1
8905,1448,85757,19590,0,0.46573852648889796,Female,0,1,Secondary,93746,1
12922,570,353255,3708,3,0.635932834638132,Male,0,1,Secondary,17918,0
14067,2904,148273,6981,0,0.2782878633891287,Female,1,0,Secondary,27476,1
18055,5096,108645,13221,0,0.41932948250592084,Male,0,1,Secondary,31061,1
18913,5301,422362,18131,0,0.49243247013717956,Female,1,0,Post Graduate,60034,1
14286,2505,371199,14785,0,0.31162206845073703,Female,1,1,Secondary,62642,1
10817,917,169815,7553,1,0.554251728926697,Female,1,0,Post Graduate,40429,1
17889,1874,452214,18881,2,0.25964986083123964,Female,1,0,Post Graduate,48565,1
21218,4928,209978,2379,0,0.23256294744154807,Male,1,0,Post Graduate,30215,1
11035,7231,413170,8360,2,0.5638847570085943,Male,1,1,Secondary,51264,0
18362,6982,382336,4770,0,0.37352788092561295,Male,0,1,Secondary,66098,1
16652,6336,231549,15449,2,0.26676166552861924,Male,1,0,Post Graduate,78764,1
20346,1678,217973,10088,3,0.49673881124134256,Female,0,1,Post Graduate,19443,1
15734,615,272343,2546,3,0.8405985176621762,Male,0,1,Post Graduate,49276,0
9890,4501,102021,7208,2,0.7069347126579084,Male,0,0,Graduate,41711,1
8363,1749,79092,17350,0,0.7709311407429194,Male,1,0,Graduate,54677,1
11624,3825,444458,9875,1,0.8103397921310456,Female,1,1,Secondary,69475,1
18087,7086,418987,2295,2,0.8808394189774933,Female,0,1,Graduate,87011,1
16411,6864,182903,16861,4,0.734272601459921,Female,1,0,Post Graduate,46057,1
12642,4188,362865,14973,1,0.6258855453576357,Female,0,1,Post Graduate,49764,1
7305,2477,340655,18769,4,0.45579811621157307,Female,1,1,Secondary,14844,1
14789,4749,122782,15481,2,0.3271502655904013,Male,1,1,Secondary,34630,0
15959,3505,409147,18326,0,0.6806619117883059,Male,1,0,Graduate,95132,1
21343,3475,461518,4280,4,0.8964649902853592,Male,0,1,Post Graduate,30553,0
19662,4529,367712,14597,2,0.5271510792332433,Male,0,1,Secondary,53915,1
15495,1135,446448,18417,1,0.7065755576649653,Female,0,0,Secondary,25164,1
13266,4000,414206,3786,0,0.5465647149952093,Male,1,1,Graduate,69288,0
16137,374,416445,3233,4,0.5023533963544335,Female,1,0,Secondary,27025,0
7417,7226,363651,2620,2,0.4872139294919406,Female,0,0,Graduate,14839,0
18420,5162,174277,4535,0,0.5532372780521884,Male,0,0,Post Graduate,48937,0
21217,206,179999,3882,0,0.4568269633057625,Male,0,0,Graduate,83191,0
9851,4875,257580,17554,3,0.7241413252752655,Male,1,0,Secondary,56660,0
21609,1319,294744,10745,0,0.8119904186140616,Male,0,0,Graduate,75597,1
20534,1141,150128,4897,2,0.8180197146516288,Male,1,1,Graduate,43260,1
12860,4627,322827,16861,1,0.35938909939807817,Female,1,0,Post Graduate,33206,0
11589,6309,73664,3837,3,0.8271363971120436,Male,0,1,Graduate,65763,0
8146,2690,152364,9599,2,0.4390858622985735,Female,1,0,Secondary,93059,0
18254,3255,301084,16911,2,0.4165153658397084,Female,1,0,Secondary,31874,1
21003,89,214244,7721,2,0.708729240178765,Male,1,1,Post Graduate,16794,0
21046,5213,114340,18063,4,0.4132874380604026,Female,1,0,Post Graduate,27639,1
13616,4108,137236,6487,4,0.2370764839267971,Female,0,0,Post Graduate,45263,0
21256,3020,61017,16121,1,0.4615324406172156,Female,1,0,Secondary,61407,1
13769,1857,348757,1236,2,0.7050259202508442,Female,0,0,Graduate,51961,0
21021,804,311879,12629,4,0.42887089418912355,Female,1,1,Secondary,76661,1
16633,944,80348,12549,4,0.6406913391966025,Male,0,0,Secondary,95801,0
17302,2789,459664,3423,4,0.6620836109841912,Male,1,0,Post Graduate,63257,0
16215,5953,321635,13906,1,0.7136152082084493,Male,0,0,Post Graduate,21736,0
7524,3875,259720,15988,1,0.8279913264176555,Female,1,1,Graduate,43914,1
20119,1610,171070,2032,2,0.5027951494879019,Female,0,0,Graduate,59938,0
11508,2923,277629,7339,3,0.31650245366372,Male,0,0,Graduate,69395,0
13583,6055,370903,3940,2,0.4232480008023226,Female,0,1,Graduate,90338,1
20146,3882,487769,13262,4,0.5025170786217901,Female,1,0,Secondary,74208,1
9348,3221,444184,12652,4,0.6997240285296791,Female,1,1,Graduate,89757,1
13533,6803,312512,5942,0,0.20918548789314345,Female,0,1,Secondary,79385,1
20241,7175,85010,7961,2,0.42104976840791525,Female,1,1,Secondary,75285,0
19907,5148,497370,8730,4,0.7458898067135218,Male,0,1,Graduate,32814,1
17065,4391,85851,1633,4,0.6696003923314868,Male,0,1,Graduate,56767,0
9128,7129,172761,7822,3,0.7122179815099237,Female,1,0,Secondary,14616,0
9217,5021,468712,7487,0,0.7682675386074362,Male,1,0,Post Graduate,76251,0
11534,4735,304640,16131,2,0.7482650032145737,Male,1,1,Graduate,75659,0
14288,2387,439296,6738,1,0.6775282163069447,Female,1,0,Post Graduate,93693,0
9326,4723,212008,4098,2,0.5077630726594133,Male,1,0,Secondary,77713,1
21894,6582,128858,9097,2,0.8885188302147078,Male,1,1,Post Graduate,66041,0
11044,5263,117005,14136,3,0.5983512369130516,Female,0,1,Secondary,74003,0
16393,941,87493,6476,2,0.3419384465581874,Male,0,0,Post Graduate,27887,1
20277,4925,250867,9253,3,0.40496899857334906,Female,0,0,Post Graduate,56811,0
17531,5866,217462,19201,3,0.6854937191793289,Male,1,1,Post Graduate,25109,1
7309,2566,60292,5887,4,0.8473176956396244,Male,0,0,Secondary,66246,0
7560,975,404521,19982,1,0.32510409044412825,Male,1,1,Secondary,73387,0
13338,7212,209437,12643,3,0.25764254702205047,Male,1,1,Secondary,12124,0
17165,954,460423,10492,0,0.8170717336294042,Female,1,1,Graduate,77949,0
9519,1262,151735,3653,0,0.840694585238984,Female,0,0,Secondary,30771,0
14341,5047,72912,2454,1,0.39346554172112963,Male,0,1,Graduate,16089,0
9360,943,130771,18522,3,0.46410000705986787,Female,1,1,Secondary,15833,0
12587,2202,237644,6807,1,0.6621315982485009,Female,0,1,Graduate,25748,1
19205,5300,157293,4192,4,0.4309510145897324,Male,1,1,Post Graduate,59308,0
8919,6231,149083,13812,0,0.814011095789037,Male,1,1,Post Graduate,52083,0
15812,3327,163655,16775,2,0.2753050918997039,Female,0,0,Secondary,31387,1
8642,5630,462492,11402,0,0.22658755467213665,Female,1,0,Graduate,81289,1
21224,5192,147459,14074,3,0.34594034471995266,Female,1,0,Post Graduate,89674,1
17868,7074,448750,16245,1,0.4002614447434783,Female,1,1,Post Graduate,11702,0
10132,4274,273077,4759,0,0.27904861390221253,Male,1,0,Graduate,44433,1
10124,2259,282682,16683,2,0.24598330053845271,Female,0,1,Secondary,31773,1
9294,1828,478886,13460,2,0.7289253994512588,Female,0,0,Post Graduate,22425,1
18450,1257,279171,17447,1,0.3149935961315802,Female,1,0,Secondary,48575,1
21531,464,423839,16460,1,0.8397455393464128,Male,1,1,Secondary,94031,1
